Date,visitor,G,home,G.1,Unnamed: 5,Att.,LOG,Notes,game_date
31/1/2019,Philadelphia Flyers,3,Boston Bruins,2,OT,17565,02:34,,2019-01-31
31/1/2019,New York Rangers,4,New Jersey Devils,3,,16514,02:30,,2019-01-31
31/1/2019,Columbus Blue Jackets,3,Winnipeg Jets,4,,15321,02:24,,2019-01-31
1/2/2019,Chicago Blackhawks,7,Buffalo Sabres,3,,18205,02:26,,2019-02-01
1/2/2019,Vegas Golden Knights,2,Carolina Hurricanes,5,,17104,02:26,,2019-02-01
1/2/2019,Minnesota Wild,1,Dallas Stars,3,,18124,02:28,,2019-02-01
1/2/2019,Toronto Maple Leafs,2,Detroit Red Wings,3,OT,19515,02:25,at Little Caesars Arena (Detroit MI),2019-02-01
1/2/2019,Nashville Predators,4,Florida Panthers,1,,13158,02:29,,2019-02-01
1/2/2019,Tampa Bay Lightning,1,New York Islanders,0,SO,13971,02:42,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-02-01
1/2/2019,Ottawa Senators,3,Pittsburgh Penguins,5,,18618,02:29,,2019-02-01
1/2/2019,Calgary Flames,3,Washington Capitals,4,,18506,02:37,,2019-02-01
2/2/2019,St. Louis Blues,4,Columbus Blue Jackets,2,,18681,02:24,,2019-02-02
2/2/2019,Vancouver Canucks,5,Colorado Avalanche,1,,18027,02:26,,2019-02-02
2/2/2019,Vegas Golden Knights,1,Florida Panthers,3,,15202,02:27,,2019-02-02
2/2/2019,Chicago Blackhawks,4,Minnesota Wild,3,OT,19114,02:39,,2019-02-02
2/2/2019,New Jersey Devils,3,Montreal Canadiens,2,OT,21302,02:28,,2019-02-02
2/2/2019,Dallas Stars,3,Nashville Predators,1,,17722,02:35,,2019-02-02
2/2/2019,Los Angeles Kings,2,New York Islanders,4,,13917,02:30,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-02-02
2/2/2019,Tampa Bay Lightning,3,New York Rangers,2,,17468,02:30,,2019-02-02
2/2/2019,Detroit Red Wings,2,Ottawa Senators,0,,15714,02:24,,2019-02-02
2/2/2019,Edmonton Oilers,4,Philadelphia Flyers,5,OT,19526,02:32,,2019-02-02
2/2/2019,Arizona Coyotes,2,San Jose Sharks,3,OT,17227,02:27,,2019-02-02
2/2/2019,Pittsburgh Penguins,2,Toronto Maple Leafs,3,,19477,02:30,,2019-02-02
2/2/2019,Anaheim Ducks,3,Winnipeg Jets,9,,15321,02:30,,2019-02-02
3/2/2019,Calgary Flames,4,Carolina Hurricanes,3,,12621,02:31,,2019-02-03
3/2/2019,Edmonton Oilers,3,Montreal Canadiens,4,OT,21302,02:34,,2019-02-03
3/2/2019,Boston Bruins,1,Washington Capitals,0,,18506,02:22,,2019-02-03
4/2/2019,Arizona Coyotes,4,Dallas Stars,5,,17996,02:42,,2019-02-04
4/2/2019,Los Angeles Kings,4,New York Rangers,3,OT,16233,02:24,,2019-02-04
4/2/2019,Vancouver Canucks,1,Philadelphia Flyers,2,,18671,02:32,,2019-02-04
4/2/2019,Anaheim Ducks,1,Toronto Maple Leafs,6,,18858,02:33,,2019-02-04
5/2/2019,New York Islanders,1,Boston Bruins,3,,17565,02:33,,2019-02-05
5/2/2019,Minnesota Wild,4,Buffalo Sabres,5,SO,16847,02:43,,2019-02-05
5/2/2019,Columbus Blue Jackets,6,Colorado Avalanche,3,,15398,02:31,,2019-02-05
5/2/2019,Chicago Blackhawks,6,Edmonton Oilers,2,,18347,02:32,,2019-02-05
5/2/2019,St. Louis Blues,3,Florida Panthers,2,,10243,02:30,,2019-02-05
5/2/2019,Anaheim Ducks,1,Montreal Canadiens,4,,20680,02:24,,2019-02-05
5/2/2019,Los Angeles Kings,5,New Jersey Devils,1,,14508,02:31,,2019-02-05
5/2/2019,Arizona Coyotes,2,Nashville Predators,5,,17295,02:34,,2019-02-05
5/2/2019,Carolina Hurricanes,4,Pittsburgh Penguins,0,,18435,02:17,,2019-02-05
5/2/2019,Vegas Golden Knights,3,Tampa Bay Lightning,2,SO,19092,02:52,,2019-02-05
5/2/2019,San Jose Sharks,3,Winnipeg Jets,2,OT,15321,02:32,,2019-02-05
5/2/2019,Vancouver Canucks,2,Washington Capitals,3,,18506,02:31,,2019-02-05
6/2/2019,Boston Bruins,3,New York Rangers,4,SO,16848,02:49,,2019-02-06
6/2/2019,Ottawa Senators,4,Toronto Maple Leafs,5,,19264,02:24,,2019-02-06
7/2/2019,Columbus Blue Jackets,4,Arizona Coyotes,2,,15319,02:28,,2019-02-07
7/2/2019,Carolina Hurricanes,6,Buffalo Sabres,5,OT,17588,02:42,,2019-02-07
7/2/2019,San Jose Sharks,5,Calgary Flames,2,,18748,02:27,,2019-02-07
7/2/2019,Vancouver Canucks,3,Chicago Blackhawks,4,OT,21540,02:34,,2019-02-07
7/2/2019,Vegas Golden Knights,4,Detroit Red Wings,3,,18889,02:37,at Little Caesars Arena (Detroit MI),2019-02-07
7/2/2019,Pittsburgh Penguins,2,Florida Panthers,3,OT,14712,02:36,,2019-02-07
7/2/2019,Edmonton Oilers,4,Minnesota Wild,1,,18904,02:31,,2019-02-07
7/2/2019,Winnipeg Jets,2,Montreal Canadiens,5,,21302,02:34,,2019-02-07
7/2/2019,New York Islanders,2,New Jersey Devils,1,SO,13265,02:37,,2019-02-07
7/2/2019,Dallas Stars,2,Nashville Predators,3,OT,17174,02:28,,2019-02-07
7/2/2019,Anaheim Ducks,0,Ottawa Senators,4,,12617,02:19,,2019-02-07
7/2/2019,Los Angeles Kings,3,Philadelphia Flyers,2,SO,18982,02:42,,2019-02-07
7/2/2019,St. Louis Blues,1,Tampa Bay Lightning,0,OT,19092,02:32,,2019-02-07
7/2/2019,Colorado Avalanche,3,Washington Capitals,4,OT,18506,02:39,,2019-02-07
8/2/2019,Carolina Hurricanes,3,New York Rangers,0,,18006,02:19,,2019-02-08
9/2/2019,Dallas Stars,2,Arizona Coyotes,3,,13418,02:33,,2019-02-09
9/2/2019,Los Angeles Kings,4,Boston Bruins,5,OT,17565,02:32,,2019-02-09
9/2/2019,Detroit Red Wings,1,Buffalo Sabres,3,,19070,02:25,,2019-02-09
9/2/2019,San Jose Sharks,5,Edmonton Oilers,2,,18347,02:27,,2019-02-09
9/2/2019,Toronto Maple Leafs,4,Montreal Canadiens,3,OT,21302,02:31,,2019-02-09
9/2/2019,Minnesota Wild,4,New Jersey Devils,2,,15783,02:30,,2019-02-09
9/2/2019,Colorado Avalanche,3,New York Islanders,4,OT,14216,02:35,,2019-02-09
9/2/2019,Winnipeg Jets,2,Ottawa Senators,5,,16263,02:30,,2019-02-09
9/2/2019,Anaheim Ducks,2,Philadelphia Flyers,6,,19072,02:32,,2019-02-09
9/2/2019,Nashville Predators,2,St. Louis Blues,3,,18166,02:30,,2019-02-09
9/2/2019,Pittsburgh Penguins,4,Tampa Bay Lightning,5,,19092,02:53,,2019-02-09
9/2/2019,Calgary Flames,3,Vancouver Canucks,4,SO,18410,02:45,,2019-02-09
9/2/2019,Columbus Blue Jackets,4,Vegas Golden Knights,3,,18301,02:28,,2019-02-09
9/2/2019,Florida Panthers,5,Washington Capitals,4,OT,18506,02:36,,2019-02-09
10/2/2019,Colorado Avalanche,1,Boston Bruins,2,OT,17565,02:38,,2019-02-10
10/2/2019,Winnipeg Jets,3,Buffalo Sabres,1,,17966,02:19,,2019-02-10
10/2/2019,Detroit Red Wings,2,Chicago Blackhawks,5,,21941,02:31,,2019-02-10
10/2/2019,Tampa Bay Lightning,5,Florida Panthers,2,,13566,02:31,,2019-02-10
10/2/2019,Carolina Hurricanes,2,New Jersey Devils,3,,16514,02:36,,2019-02-10
10/2/2019,St. Louis Blues,5,Nashville Predators,4,OT,17622,02:50,,2019-02-10
10/2/2019,Minnesota Wild,1,New York Islanders,2,,13825,02:23,,2019-02-10
10/2/2019,Toronto Maple Leafs,1,New York Rangers,4,,17445,02:25,,2019-02-10
11/2/2019,Pittsburgh Penguins,4,Philadelphia Flyers,1,,19103,02:32,,2019-02-11
11/2/2019,San Jose Sharks,7,Vancouver Canucks,2,,18576,02:22,,2019-02-11
11/2/2019,Los Angeles Kings,4,Washington Capitals,6,,18506,02:25,,2019-02-11
12/2/2019,Chicago Blackhawks,3,Boston Bruins,6,,17565,02:32,,2019-02-12
12/2/2019,New York Islanders,1,Buffalo Sabres,3,,16894,02:21,,2019-02-12
12/2/2019,Washington Capitals,0,Columbus Blue Jackets,3,,15701,02:26,,2019-02-12
12/2/2019,Toronto Maple Leafs,5,Colorado Avalanche,2,,16426,02:25,,2019-02-12
12/2/2019,Dallas Stars,3,Florida Panthers,0,,9472,02:26,,2019-02-12
12/2/2019,Philadelphia Flyers,5,Minnesota Wild,4,,18607,02:33,,2019-02-12
12/2/2019,Detroit Red Wings,3,Nashville Predators,2,,17260,02:29,,2019-02-12
12/2/2019,Carolina Hurricanes,4,Ottawa Senators,1,,10648,02:22,,2019-02-12
12/2/2019,New Jersey Devils,3,St. Louis Blues,8,,17509,02:28,,2019-02-12
12/2/2019,Calgary Flames,3,Tampa Bay Lightning,6,,19092,02:30,,2019-02-12
12/2/2019,Arizona Coyotes,5,Vegas Golden Knights,2,,18212,02:31,,2019-02-12
12/2/2019,New York Rangers,3,Winnipeg Jets,4,,15321,02:22,,2019-02-12
13/2/2019,Vancouver Canucks,0,Anaheim Ducks,1,,17174,02:33,,2019-02-13
13/2/2019,Edmonton Oilers,1,Pittsburgh Penguins,3,,18570,02:30,,2019-02-13
14/2/2019,St. Louis Blues,4,Arizona Coyotes,0,,12553,02:23,,2019-02-14
14/2/2019,New York Islanders,3,Columbus Blue Jackets,0,,16531,02:21,,2019-02-14
14/2/2019,New Jersey Devils,2,Chicago Blackhawks,5,,21038,02:28,,2019-02-14
14/2/2019,Ottawa Senators,2,Detroit Red Wings,3,,18575,02:27,at Little Caesars Arena (Detroit MI),2019-02-14
14/2/2019,Calgary Flames,2,Florida Panthers,3,SO,10198,02:49,,2019-02-14
14/2/2019,Vancouver Canucks,4,Los Angeles Kings,3,SO,18230,02:48,,2019-02-14
14/2/2019,Montreal Canadiens,1,Nashville Predators,3,,17417,02:37,,2019-02-14
14/2/2019,Washington Capitals,5,San Jose Sharks,1,,17562,02:16,,2019-02-14
14/2/2019,Dallas Stars,0,Tampa Bay Lightning,6,,19092,02:28,,2019-02-14
14/2/2019,Toronto Maple Leafs,6,Vegas Golden Knights,3,,18214,02:32,,2019-02-14
14/2/2019,Colorado Avalanche,4,Winnipeg Jets,1,,15321,02:26,,2019-02-14
15/2/2019,Boston Bruins,3,Anaheim Ducks,0,,17174,02:23,,2019-02-15
15/2/2019,New York Rangers,6,Buffalo Sabres,2,,19070,02:29,,2019-02-15
15/2/2019,Edmonton Oilers,1,Carolina Hurricanes,3,,14430,02:35,,2019-02-15
15/2/2019,New Jersey Devils,5,Minnesota Wild,4,OT,19041,02:40,,2019-02-15
16/2/2019,Toronto Maple Leafs,0,Arizona Coyotes,2,,17125,02:23,,2019-02-16
16/2/2019,Dallas Stars,0,Carolina Hurricanes,3,,14369,02:23,,2019-02-16
16/2/2019,Columbus Blue Jackets,5,Chicago Blackhawks,2,,22196,02:22,,2019-02-16
16/2/2019,St. Louis Blues,3,Colorado Avalanche,0,,18076,02:26,,2019-02-16
16/2/2019,Boston Bruins,4,Los Angeles Kings,2,,18230,02:22,,2019-02-16
16/2/2019,Edmonton Oilers,2,New York Islanders,5,,14812,02:29,,2019-02-16
16/2/2019,Detroit Red Wings,5,Philadelphia Flyers,6,OT,19342,02:37,,2019-02-16
16/2/2019,Calgary Flames,5,Pittsburgh Penguins,4,,18667,02:31,,2019-02-16
16/2/2019,Vancouver Canucks,2,San Jose Sharks,3,,17562,02:30,,2019-02-16
16/2/2019,Montreal Canadiens,0,Tampa Bay Lightning,3,,19092,02:42,,2019-02-16
16/2/2019,Nashville Predators,1,Vegas Golden Knights,5,,18430,02:39,,2019-02-16
16/2/2019,Ottawa Senators,4,Winnipeg Jets,3,OT,15321,02:33,,2019-02-16
17/2/2019,Washington Capitals,2,Anaheim Ducks,5,,17495,02:30,,2019-02-17
17/2/2019,Philadelphia Flyers,3,Detroit Red Wings,1,,19515,02:34,at Little Caesars Arena (Detroit MI),2019-02-17
17/2/2019,Montreal Canadiens,3,Florida Panthers,6,,16212,02:37,,2019-02-17
17/2/2019,St. Louis Blues,4,Minnesota Wild,0,,19102,02:22,,2019-02-17
17/2/2019,Buffalo Sabres,1,New Jersey Devils,4,,16514,02:24,,2019-02-17
17/2/2019,New York Rangers,5,Pittsburgh Penguins,6,,18646,02:32,,2019-02-17
18/2/2019,Tampa Bay Lightning,5,Columbus Blue Jackets,1,,16411,02:31,,2019-02-18
18/2/2019,Arizona Coyotes,2,Calgary Flames,5,,18985,02:25,,2019-02-18
18/2/2019,Ottawa Senators,7,Chicago Blackhawks,8,,21338,02:33,,2019-02-18
18/2/2019,Vegas Golden Knights,0,Colorado Avalanche,3,,17808,02:22,,2019-02-18
18/2/2019,Washington Capitals,3,Los Angeles Kings,2,,18230,02:18,,2019-02-18
18/2/2019,Boston Bruins,6,San Jose Sharks,5,OT,17562,02:43,,2019-02-18
19/2/2019,New York Rangers,2,Carolina Hurricanes,1,,13343,02:29,,2019-02-19
19/2/2019,Nashville Predators,5,Dallas Stars,3,,17985,02:38,,2019-02-19
19/2/2019,Arizona Coyotes,3,Edmonton Oilers,2,SO,18347,02:39,,2019-02-19
19/2/2019,Buffalo Sabres,2,Florida Panthers,4,,10340,02:40,,2019-02-19
19/2/2019,Anaheim Ducks,4,Minnesota Wild,0,,18533,02:32,,2019-02-19
19/2/2019,Columbus Blue Jackets,2,Montreal Canadiens,3,,20858,02:26,,2019-02-19
19/2/2019,Pittsburgh Penguins,4,New Jersey Devils,3,,15824,02:24,,2019-02-19
19/2/2019,Tampa Bay Lightning,5,Philadelphia Flyers,2,,18932,02:32,,2019-02-19
19/2/2019,Toronto Maple Leafs,2,St. Louis Blues,3,OT,18598,02:37,,2019-02-19
20/2/2019,New York Islanders,2,Calgary Flames,4,,18632,02:24,,2019-02-20
20/2/2019,Winnipeg Jets,1,Colorado Avalanche,7,,15021,02:36,,2019-02-20
20/2/2019,Chicago Blackhawks,5,Detroit Red Wings,4,OT,18806,02:38,at Little Caesars Arena (Detroit MI),2019-02-20
20/2/2019,Boston Bruins,3,Vegas Golden Knights,2,SO,18222,02:38,,2019-02-20
21/2/2019,St. Louis Blues,2,Dallas Stars,5,,17945,02:33,,2019-02-21
21/2/2019,New York Islanders,3,Edmonton Oilers,4,OT,18347,02:31,,2019-02-21
21/2/2019,Carolina Hurricanes,4,Florida Panthers,3,,10750,02:38,,2019-02-21
21/2/2019,Philadelphia Flyers,1,Montreal Canadiens,5,,21302,02:32,,2019-02-21
21/2/2019,Ottawa Senators,0,New Jersey Devils,4,,12964,02:13,,2019-02-21
21/2/2019,Los Angeles Kings,1,Nashville Predators,2,,17510,02:23,,2019-02-21
21/2/2019,Minnesota Wild,4,New York Rangers,1,,17271,02:29,,2019-02-21
21/2/2019,San Jose Sharks,4,Pittsburgh Penguins,0,,18362,02:36,,2019-02-21
21/2/2019,Buffalo Sabres,1,Tampa Bay Lightning,2,SO,19092,02:48,,2019-02-21
21/2/2019,Washington Capitals,3,Toronto Maple Leafs,2,,19378,02:25,,2019-02-21
21/2/2019,Arizona Coyotes,3,Vancouver Canucks,2,OT,18568,02:32,,2019-02-21
22/2/2019,Anaheim Ducks,1,Calgary Flames,2,,18960,02:19,,2019-02-22
22/2/2019,Colorado Avalanche,5,Chicago Blackhawks,3,,21653,02:27,,2019-02-22
22/2/2019,Minnesota Wild,3,Detroit Red Wings,2,,19515,02:30,at Little Caesars Arena (Detroit MI),2019-02-22
22/2/2019,Columbus Blue Jackets,3,Ottawa Senators,0,,13918,02:20,,2019-02-22
22/2/2019,Winnipeg Jets,6,Vegas Golden Knights,3,,18280,02:35,,2019-02-22
23/2/2019,Washington Capitals,2,Buffalo Sabres,5,,19070,02:30,,2019-02-23
23/2/2019,San Jose Sharks,0,Columbus Blue Jackets,4,,19025,02:21,,2019-02-23
23/2/2019,Carolina Hurricanes,3,Dallas Stars,0,,18532,02:29,,2019-02-23
23/2/2019,Anaheim Ducks,1,Edmonton Oilers,2,,18347,02:31,,2019-02-23
23/2/2019,Los Angeles Kings,1,Florida Panthers,6,,14290,02:22,,2019-02-23
23/2/2019,Colorado Avalanche,5,Nashville Predators,0,,17760,02:33,,2019-02-23
23/2/2019,New Jersey Devils,2,New York Rangers,5,,17371,02:31,,2019-02-23
23/2/2019,Pittsburgh Penguins,3,Philadelphia Flyers,4,OT,69620,02:54,NHL Stadium Series,2019-02-23
23/2/2019,Boston Bruins,1,St. Louis Blues,2,SO,18425,02:39,,2019-02-23
23/2/2019,Montreal Canadiens,3,Toronto Maple Leafs,6,,19506,02:39,,2019-02-23
23/2/2019,New York Islanders,4,Vancouver Canucks,0,,18871,02:22,,2019-02-23
24/2/2019,Winnipeg Jets,1,Arizona Coyotes,4,,17125,02:28,,2019-02-24
24/2/2019,Dallas Stars,4,Chicago Blackhawks,3,,21474,02:32,,2019-02-24
24/2/2019,San Jose Sharks,5,Detroit Red Wings,3,,19515,02:32,at Little Caesars Arena (Detroit MI),2019-02-24
24/2/2019,St. Louis Blues,1,Minnesota Wild,2,OT,18645,02:31,,2019-02-24
24/2/2019,Calgary Flames,2,Ottawa Senators,1,,13160,02:24,,2019-02-24
24/2/2019,New York Rangers,5,Washington Capitals,6,OT,18506,02:40,,2019-02-24
25/2/2019,Florida Panthers,4,Colorado Avalanche,3,OT,14338,02:41,,2019-02-25
25/2/2019,Montreal Canadiens,1,New Jersey Devils,2,,12791,02:41,,2019-02-25
25/2/2019,Edmonton Oilers,2,Nashville Predators,3,SO,17481,02:46,,2019-02-25
25/2/2019,Los Angeles Kings,3,Tampa Bay Lightning,4,SO,19092,03:23,,2019-02-25
25/2/2019,Buffalo Sabres,3,Toronto Maple Leafs,5,,19026,02:29,,2019-02-25
25/2/2019,Anaheim Ducks,0,Vancouver Canucks,4,,18542,02:23,,2019-02-25
26/2/2019,Florida Panthers,3,Arizona Coyotes,4,SO,11912,02:48,,2019-02-26
26/2/2019,San Jose Sharks,1,Boston Bruins,4,,17565,02:26,,2019-02-26
26/2/2019,Los Angeles Kings,1,Carolina Hurricanes,6,,13042,02:25,,2019-02-26
26/2/2019,Pittsburgh Penguins,5,Columbus Blue Jackets,2,,18776,02:25,,2019-02-26
26/2/2019,Montreal Canadiens,8,Detroit Red Wings,1,,18845,02:29,at Little Caesars Arena (Detroit MI),2019-02-26
26/2/2019,Calgary Flames,3,New York Islanders,1,,13097,02:26,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-02-26
26/2/2019,Buffalo Sabres,2,Philadelphia Flyers,5,,18466,02:30,,2019-02-26
26/2/2019,Nashville Predators,0,St. Louis Blues,2,,16645,02:20,,2019-02-26
26/2/2019,Dallas Stars,1,Vegas Golden Knights,4,,18261,02:39,,2019-02-26
26/2/2019,Minnesota Wild,3,Winnipeg Jets,2,,15321,02:21,,2019-02-26
26/2/2019,Ottawa Senators,2,Washington Capitals,7,,18506,02:27,,2019-02-26
27/2/2019,Chicago Blackhawks,4,Anaheim Ducks,3,,16689,02:28,,2019-02-27
27/2/2019,Vancouver Canucks,2,Colorado Avalanche,3,SO,14867,02:48,,2019-02-27
27/2/2019,Calgary Flames,2,New Jersey Devils,1,,12019,02:29,,2019-02-27
27/2/2019,Tampa Bay Lightning,4,New York Rangers,3,OT,17012,02:39,,2019-02-27
27/2/2019,Edmonton Oilers,2,Toronto Maple Leafs,6,,19356,02:28,,2019-02-27
28/2/2019,Vancouver Canucks,2,Arizona Coyotes,5,,12767,02:26,,2019-02-28
28/2/2019,Tampa Bay Lightning,1,Boston Bruins,4,,17565,02:25,,2019-02-28
28/2/2019,Philadelphia Flyers,3,Columbus Blue Jackets,4,OT,17169,02:46,,2019-02-28
28/2/2019,Dallas Stars,4,Los Angeles Kings,3,OT,18230,02:39,,2019-02-28
28/2/2019,Toronto Maple Leafs,1,New York Islanders,6,,13917,02:40,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-02-28
28/2/2019,Edmonton Oilers,4,Ottawa Senators,2,,18358,02:24,,2019-02-28
28/2/2019,Florida Panthers,5,Vegas Golden Knights,6,SO,18281,02:50,,2019-02-28
1/3/2019,Vegas Golden Knights,3,Anaheim Ducks,0,,16456,02:22,,2019-03-01
1/3/2019,Pittsburgh Penguins,3,Buffalo Sabres,4,OT,19070,02:41,,2019-03-01
1/3/2019,St. Louis Blues,2,Carolina Hurricanes,5,,15363,02:30,,2019-03-01
1/3/2019,Philadelphia Flyers,6,New Jersey Devils,3,,15247,02:33,,2019-03-01
1/3/2019,Washington Capitals,3,New York Islanders,1,,13971,02:31,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-01
1/3/2019,Montreal Canadiens,4,New York Rangers,2,,17334,02:23,,2019-03-01
1/3/2019,Colorado Avalanche,3,San Jose Sharks,4,,17351,02:27,,2019-03-01
1/3/2019,Nashville Predators,3,Winnipeg Jets,5,,15321,02:34,,2019-03-01
2/3/2019,Detroit Red Wings,1,Arizona Coyotes,3,,15552,02:33,,2019-03-02
2/3/2019,New Jersey Devils,0,Boston Bruins,1,,17565,02:21,,2019-03-02
2/3/2019,Edmonton Oilers,4,Columbus Blue Jackets,0,,18628,02:22,,2019-03-02
2/3/2019,Minnesota Wild,4,Calgary Flames,2,,19289,02:38,,2019-03-02
2/3/2019,Carolina Hurricanes,4,Florida Panthers,3,OT,13923,02:29,,2019-03-02
2/3/2019,Chicago Blackhawks,3,Los Angeles Kings,6,,18230,02:24,,2019-03-02
2/3/2019,Pittsburgh Penguins,5,Montreal Canadiens,1,,21302,02:28,,2019-03-02
2/3/2019,Dallas Stars,4,St. Louis Blues,1,,18166,02:32,,2019-03-02
2/3/2019,Ottawa Senators,1,Tampa Bay Lightning,5,,19092,02:34,,2019-03-02
2/3/2019,Buffalo Sabres,2,Toronto Maple Leafs,5,,19088,02:27,,2019-03-02
3/3/2019,Colorado Avalanche,1,Anaheim Ducks,2,,16690,02:30,,2019-03-03
3/3/2019,Winnipeg Jets,5,Columbus Blue Jackets,2,,16091,02:24,,2019-03-03
3/3/2019,Ottawa Senators,3,Florida Panthers,2,,11752,02:28,,2019-03-03
3/3/2019,Nashville Predators,3,Minnesota Wild,2,SO,18885,02:34,,2019-03-03
3/3/2019,Philadelphia Flyers,4,New York Islanders,1,,13917,02:31,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-03
3/3/2019,Washington Capitals,3,New York Rangers,2,SO,17517,02:42,,2019-03-03
3/3/2019,Chicago Blackhawks,2,San Jose Sharks,5,,17252,02:17,,2019-03-03
3/3/2019,Vancouver Canucks,0,Vegas Golden Knights,3,,18303,02:26,,2019-03-03
4/3/2019,Edmonton Oilers,4,Buffalo Sabres,3,,17775,02:32,,2019-03-04
4/3/2019,Toronto Maple Leafs,6,Calgary Flames,2,,19289,02:31,,2019-03-04
5/3/2019,Anaheim Ducks,3,Arizona Coyotes,1,,11305,02:31,,2019-03-05
5/3/2019,Carolina Hurricanes,3,Boston Bruins,4,OT,17565,02:38,,2019-03-05
5/3/2019,Detroit Red Wings,3,Colorado Avalanche,4,OT,18011,02:36,,2019-03-05
5/3/2019,New York Rangers,0,Dallas Stars,1,,17974,02:29,,2019-03-05
5/3/2019,Montreal Canadiens,3,Los Angeles Kings,1,,17764,02:22,,2019-03-05
5/3/2019,Columbus Blue Jackets,2,New Jersey Devils,1,SO,12085,02:37,,2019-03-05
5/3/2019,Minnesota Wild,4,Nashville Predators,5,SO,17668,02:43,,2019-03-05
5/3/2019,Ottawa Senators,4,New York Islanders,5,SO,11445,02:33,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-05
5/3/2019,Florida Panthers,2,Pittsburgh Penguins,3,OT,18484,02:34,,2019-03-05
5/3/2019,Winnipeg Jets,2,Tampa Bay Lightning,5,,19092,02:37,,2019-03-05
6/3/2019,St. Louis Blues,5,Anaheim Ducks,4,,16854,02:34,,2019-03-06
6/3/2019,Washington Capitals,5,Philadelphia Flyers,3,,19232,02:23,,2019-03-06
6/3/2019,Toronto Maple Leafs,2,Vancouver Canucks,3,OT,18871,02:31,,2019-03-06
6/3/2019,Calgary Flames,1,Vegas Golden Knights,2,,18422,02:43,,2019-03-06
7/3/2019,Calgary Flames,0,Arizona Coyotes,2,,13341,02:21,,2019-03-07
7/3/2019,Florida Panthers,3,Boston Bruins,4,,17565,02:29,,2019-03-07
7/3/2019,Buffalo Sabres,4,Chicago Blackhawks,5,SO,21500,02:38,,2019-03-07
7/3/2019,Colorado Avalanche,0,Dallas Stars,4,,18011,02:22,,2019-03-07
7/3/2019,New York Rangers,2,Detroit Red Wings,3,SO,18333,02:44,at Little Caesars Arena (Detroit MI),2019-03-07
7/3/2019,Vancouver Canucks,2,Edmonton Oilers,3,,18347,02:26,,2019-03-07
7/3/2019,St. Louis Blues,4,Los Angeles Kings,0,,17837,02:26,,2019-03-07
7/3/2019,New York Islanders,4,Ottawa Senators,2,,11967,02:30,,2019-03-07
7/3/2019,Columbus Blue Jackets,0,Pittsburgh Penguins,3,,18611,02:31,,2019-03-07
7/3/2019,Montreal Canadiens,2,San Jose Sharks,5,,17471,02:21,,2019-03-07
7/3/2019,Minnesota Wild,3,Tampa Bay Lightning,0,,19092,02:26,,2019-03-07
8/3/2019,Montreal Canadiens,2,Anaheim Ducks,8,,16580,02:36,,2019-03-08
8/3/2019,Winnipeg Jets,8,Carolina Hurricanes,1,,15928,02:27,,2019-03-08
8/3/2019,Minnesota Wild,2,Florida Panthers,6,,12388,02:25,,2019-03-08
8/3/2019,New Jersey Devils,0,Washington Capitals,3,,18506,02:23,,2019-03-08
9/3/2019,Los Angeles Kings,2,Arizona Coyotes,4,,14976,02:30,,2019-03-09
9/3/2019,Ottawa Senators,2,Boston Bruins,3,,17565,02:20,,2019-03-09
9/3/2019,Pittsburgh Penguins,1,Columbus Blue Jackets,4,,19146,02:28,,2019-03-09
9/3/2019,Buffalo Sabres,0,Colorado Avalanche,3,,18052,02:34,,2019-03-09
9/3/2019,Chicago Blackhawks,2,Dallas Stars,1,,18532,02:25,,2019-03-09
9/3/2019,Toronto Maple Leafs,3,Edmonton Oilers,2,,18347,02:23,,2019-03-09
9/3/2019,Carolina Hurricanes,5,Nashville Predators,3,,17724,02:28,,2019-03-09
9/3/2019,Philadelphia Flyers,5,New York Islanders,2,,13917,02:34,at Nassau Veterans Memorial Coliseum (Uniondale NY),2019-03-09
9/3/2019,New Jersey Devils,2,New York Rangers,4,,17386,02:32,,2019-03-09
9/3/2019,St. Louis Blues,2,San Jose Sharks,3,OT,17562,02:19,,2019-03-09
9/3/2019,Detroit Red Wings,2,Tampa Bay Lightning,3,,19092,02:40,,2019-03-09
9/3/2019,Vegas Golden Knights,6,Vancouver Canucks,2,,18286,02:22,,2019-03-09
10/3/2019,Los Angeles Kings,3,Anaheim Ducks,2,,17174,02:26,,2019-03-10
10/3/2019,Vegas Golden Knights,3,Calgary Flames,6,,19086,02:33,,2019-03-10
10/3/2019,Detroit Red Wings,1,Florida Panthers,6,,15238,02:27,,2019-03-10
10/3/2019,Boston Bruins,2,Pittsburgh Penguins,4,,18578,02:29,,2019-03-10
10/3/2019,Winnipeg Jets,1,Washington Capitals,3,,18506,02:29,,2019-03-10
11/3/2019,Arizona Coyotes,1,Chicago Blackhawks,7,,21574,02:27,,2019-03-11
11/3/2019,Carolina Hurricanes,3,Colorado Avalanche,0,,16711,02:19,,2019-03-11
11/3/2019,New York Rangers,2,Edmonton Oilers,3,OT,18347,02:37,,2019-03-11
